id	url
128	https://www.tripadvisor.com/Hotel_Review-g52527-d2063382-Reviews-Wye_Motor_Lodge-Duncansville_Pennsylvania.html
129	https://www.tripadvisor.com/Hotel_Review-g42121-d616375-Reviews-Log_Cabin_Resort_and_Campground-Curtis_Mackinac_County_Upper_Peninsula_Michigan.html
130	https://www.tripadvisor.com/Hotel_Review-g50621-d1887849-Reviews-Budget_Inn_Toledo_Maumee-Maumee_Ohio.html
131	https://www.tripadvisor.com/Hotel_Review-g40792-d2327222-Reviews-Sun_Retreats_Wild_Acres-Old_Orchard_Beach_Maine.html
132	https://www.tripadvisor.com/Hotel_Review-g31012-d17378927-Reviews-Discovery_Cabins-Hope_Alaska.html
133	https://www.tripadvisor.com/Hotel_Review-g48261-d8055738-Reviews-Wingate_by_Wyndham_Niagara_Falls-Niagara_Falls_New_York.html
134	https://www.tripadvisor.com/Hotel_Review-g60834-d13324380-Reviews-Wingate_by_Wyndham_Page_Lake_Powell-Page_Arizona.html
135	https://www.tripadvisor.com/Hotel_Review-g32956-d11638869-Reviews-Courtyard_Redwood_City-Redwood_City_California.html
136	https://www.tripadvisor.com/Hotel_Review-g57334-d3936676-Reviews-Frog_Meadow_Farm-Newfane_Vermont.html
137	https://www.tripadvisor.com/Hotel_Review-g33388-d23766535-Reviews-Sentral_Union_Station-Denver_Colorado.html
138	https://www.tripadvisor.com/Hotel_Review-g47343-d7046964-Reviews-Cider_House_Campground-Bouckville_New_York.html
139	https://www.tripadvisor.com/Hotel_Review-g33630-d83385-Reviews-Browns_Canyon_Inn-Salida_Chaffee_County_Colorado.html
140	https://www.tripadvisor.com/Hotel_Review-g42838-d4573286-Reviews-Dutch_Treat_Campground-Zeeland_Ottawa_County_Michigan.html
141	https://www.tripadvisor.com/Hotel_Review-g30711-d7331263-Reviews-UniversityInn_Suites-Montevallo_Alabama.html
142	https://www.tripadvisor.com/Hotel_Review-g42285-d2234815-Reviews-Mannsiding_Lodge-Harrison_Clare_County_Michigan.html
